text,label
"Pros: Don't miss the frosted sugar cookies or the ooey gooey cake! \n\nCons: Few parking spots, run down neighborhood, and sometimes they run out of the stuff I like before I can get there.",1
"I only found Barb's Bakery about 2 years ago and I have ordered numerous cakes for family, work and group functions.  The cake always gets rave review.  I've provided a logo and they used it, decorated accordingly and it came out perfect.  \n\nI've tried a few pastries and found them to be absolutely divine.  Can't go wrong with Barbs!",1
"Wanted a very specific design/theme cake for our son's birthday. We brought in the items for the top and after looking everything over, we were assured by the staff that they could deliver what we were asking for. When we picked it up we were extremely disappointed in the finished result - I could have easily done myself what we paid $70 for. When we cut into it, we found it was not the filling we ordered. 2 stars because the cake itself was pretty good once it could be located under all the icing. Overall, a very disappointing adventure.",0
"Great cupcakes and cookies.  Unfortunately - worst customer service in the world.  It's a shame.  Twice now,  they have goofed up my cupcake order.  No apologies for the mistakes both times.  On one occasion, they completely forgot about the order.  I was told I would just have to buy items out of the case - which I did.  No problem.  However, there were not enough cupcakes to fill the order and I was charged the full order price.  When I pointed out that they had overcharged me by $9, the manager rolled her eyes at me.  Started slamming things around and told me sharply I would have to WAIT for the refund.   So you forget my order, don't apologize, overcharge for the replacement order, then have a hissyfit when I ask for the correct price. Wow. Unbelievable.",0
"The best cake, cupcakes and cookies in town. Will use for all future events. Thank you Barbs!",1
"we already loved this place (pink champagne petit fours yessssssssssss) but i had to come give them a good review for pulling through at the last minute and saving a family birthday. \n\ni promised my sister a fancy cake for her 30th birthday, and when i went to order they told me that orders were closed for the weekend (this was on tuesday) due to being short staffed and overbooked. i was very sad. i stopped in on saturday just to check (and get something else since it is all great) and they just so happened to have an extra pink champagne cake! i was so happy, the family loved it, thank you so much",1
"Love this place! I had five minutes to pick up breakfast for the office and called ahead to see if they had muffins available. Two minutes later I walk in and then have a dozen DELICIOUS muffins ready for only $18. They were a hit at the meeting.\n\nThere were only two bad things about my experience:\n\n1). I did not have any cash to tip the great guys who were working behind the counter.\n\n2). I did not have time to pick up or try any of the other BEAUTIFUL pastries that they had. \n\nThese pastries were absolutely gorgeous and looked fantastic. They definetely won me over with their excellent service and beautiful/delicious breakfast food items. I will be back to splurge on their pastries when my waistline allows it.\n\nI can only imagine how the cakes, cookies, and cupackes are....",1
"Barbs Bakery\n                                                         Frosted Sugar Cookie\n\n\nThese cookies are not the white sugar and flour cut out cookies you get from the bakery at the local supermarket. These sugar cookies are absolutely delicious! Colorful, bright, and flawlessly decorated.  Each cookie looks like a work of art that you will want to take home, that is if they make it home and you don't devour them first. Barb's sugar cookies are everything a sugar cookie should be. Crunchy, buttery, light, and perfectly frosted, you'll want to eat more than just one. So if you're searching for the perfect sugar cookie stop by Barb's Bakery.",1
I am so grateful for this place! It a great locally owned bakery with fresh baked goodies and they do cakes and special orders. Still one of my favorite's in the valley.,1
"A friend brought a dozen cupcakes to my birthday party. OMG! Seriously\ndelish. Moist, tender and so much better than the mass produced cupcakes you find nowadays.",1
I dont get how this place has so many great reviews. Customer service was terrible.  I stopped in to discuss a cake for my housewarming.  I arrived about 45 minutes before closing time but felt like i had completely inconvenienced the woman by stepping through the door.  She seemed completely uninterested in listening to my ideas.  I had the distinct feeling that she just wanted me to leave and quit bothering her.  trying to salvation an unpleasant experience i bought a couple of cupcakes to take home.  They certainly didnt make up for rest of it.  Absolutely nothing special.,0
"Poor performance and total confusion at the shop. I ordered a cake for my son's baptism. I left detailed instructions, only to receive frantic phone calls a mere hour and a half before the time the cake was supposed to be picked up relaying that the decorator had \""""no clue\"""" what I wanted.\n\nThe decorations were very plain, underwhelming. The cake tasted bland and boring, price was absolutely not worth it. Would not recommend.",0
Yummy! I needed a cake last minute for my mother-jn-law's birthday and stopped in to this wonderful place for the first time! I picked up a pink champagne cake and some sugar cookies!! The cake was WONDERFUL!! It was a big hit with everyone! The cakes were really good. Not typical frosted sugar cookies- SO much better!! I would highly recommend to anyone!!!,1
"While the service was good, in an out fairly quick ... but the price was not acceptable.  An oil change and air filter costs me $110+.  That is too expensive for a simple oil change.  I wish I would have taken it to me normal mechanic which would have costs me $50 or less.  I won't be back.\n\nUpdate 2/5/14: I went to honda for a new oil change - it was $32.00 for the exact same service.  Lesson learned - don't go to Jiffy Lube.  Just go to the dealer, let them try to sell me on $900 worth of service, decline, and walk away with a $32 oil change.",0
"Monkeys could do a better job.  The staff do not think about what they are doing or what is important to the car, only follow a checklist",0
DANGER DO NOT GO TO THIS JIFFY LUBE!!!!!! This place is crazy and very scary. I was surrounded by really weird employees running around in a state of chaos. The manager is yelling at this kid with a bad attitude who's  rolling his eyes at the manager and scowling. I did not get my car vacuumed out which I thought was part of the service. Stay away from this creepy out of control business. I'll be calling Jiffylube. I deserve better.,0
"This is one of the best Borders locations I've been to. It is located in Biltmore Fashion Park facing Camelback. The store is two stories and has a huge selection of books, magazines, DVD's, and other things. I have yet to find a Borders in NE Ohio that compares to this. Seattle's Best Coffee serves great latte's and snacks. It may be soulless, but it's a great store nonetheless. Overall, if you need a book or want to spend some time in a Phoenix area bookstore, head over to Biltmore Fashion Park and stop in at Borders.",1
"My weakness, what is it? It's summed up in the name of this place, Borders Books Music and Cafe. Books are my weakness. Nothing is so erotic as the smell of a new book. Oh, wait. Music is my weakness. All kinds, even. And coffee? Well, I want some of that, too. \n\nThis Borders is an okay place. I ain't complaining. I even came her the week before Christmas to do some shopping (spur of the moment decision). The lines were long. The aisles, crowded. But, I had a new book to read. I had gifts. I was set for the holidays. \n\nIn the middle of January (on the 20th, to be exact), my car veered into the parking lot, opened its door and shoved me out, saying, \""""Go buy a new book, damnit.\"""" Who was I to protest? So, I did. I walked in gingerly, unsure if I should get another new book - at the rate I was reading, I would need a new one every week. Who really has an extra $68 lying around? Isn't that what libraries are for? Anyway, I succumbed and bought a book. Then I drove away, satisfied. \n\nYou see, Borders emails me coupons. And today, I updated my online profile so I can receive coupons from other companies, like Target and Priceline. Nothing like supporting the large conglomerates, right? Well, I like to think it's a small token of their appreciation, when, in fact, I know it's just a tease - save 10% on a purchase of 50$! Like, oh my god, that's totally worth it. (insert eye roll)  \n\nBut, I can't complain. It's books, music and coffee - under one roof. Not to mention magazines, including Under the Radar and literary 'rags! And odds and ends that make perfect gifts, including what I picked up for my grandmother's retirement and my best bud's birthday. \n\nAs for my car, it wants to go to Borders again. I can just feel it. Maybe I'll be real nice and take it there today...",1
"Stopped in at Border's on a Friday night. \n\nI have to admit I love Border's late hours. You've done a night of dining, shopping, and.....then what? A leisurely stroll through Border's is a great 'winding down' activity. \n\nI think it's Border's casual approach that sells me. If you want to sit and flip through a book you can. If you want to browse through a magazine or two from their great magazine selection you can. If you want to have a cup of coffee at the Seattle's Best location you can....while reading a book or a magazine you picked up.\n\nSometime's it comes off as a library where you buy things instead of getting them on loan....and that adds to it's 'quirkiness' if that word fits. \n\nThere is a music section on the upper level but it seems to be in the process of being greatly reduced....which kind of bums me out. I was going to ask about it while checking out but totally forgot about doing so.  ( Anyone know what's going on with that?)\n\nThere is a also a section under the name of Paperchase that sells cards, writing supplies, pens, etc. The stuff is a little pricey but they have some great stuff to look through. And I'm sure you'll find something that will catch your eye.\n\nAnd try the Red Kane Kola (I think that's the name of it) from the Seattle's  Best. Needed something sweet and refreshing...and it hit the spot.\n\nGreat place all in all to spend some 'alone' time.",1
"A group of us went there for the cafe and let the kids looks at the books.  I am just going to review the cafe.  We were all reviewing the menu, I have not been there in a LONG time.  She was very annoyed that we did not know what we wanted.  CHILL!  I ordered a medium green tea latte.  She was very rude and loud, DO YOU HAVE A BORDER'S CARD?  She prepared my drink.  It was so hot, I had to wait 5 full mins before drinking it.  When I picked the cup also thought it was very light.  The cup was only 3/4 filled? WTF?  The drink was good but the service and quantity in the cup was a totally disappointment.",0
"This place seriously needs to get the IPT (inventory processing team) on cleaning up the shelves. It may just be the end of the year chaos, but I don't care. I worked at Borders for years back in the day and haven't seen such a poorly organized and cluttered store in years. It may be that they were short staffed the last few times I've gone in, but this trend means that they clearly need to hire some more folks to man the floor.\n\nEverything was so completely dickety in the sections I was checking out that it turned me off to the entire shopping experience. I got frustrated sifting through poorly alphabetized books and pushing aside a bunch of crap that should have been faced out properly but was just tossed in piles horizontally on top of the shelves or stacked all over the place with no rhyme or reason. \n\nIt was like sifting through a used bookstore's offerings, except instead of being rewarded for the search by a diamond in the rough, I'm just left paying full price for the crap.\n\nI'll keep to the musty halls of Bookmans and Half Price Books, or the pixels of my beloved Amazon.",0
Goodbye Borders at Biltmore. I sure will miss you. Thank you for the great sales this month. Books are 40-80 percent off if you want to indulge before they shut their doors for good.,1
This place is going out of business. I have taken advantage of the 50% to 60% off on books.,1
"I hate to give a 1-star review, but Manuel's earned it. Having lived in Albuquerque for six years, I know how a chile relleno should look when it arrives at the table. Manuel's batter was heavy on the egg and what we found on the plate was, unfortunately, an omelet with green chile. Disgusting.",0
"Not like my neighborhood Manuels. This place was cold, the service was sparse, and the food was horrible. Stay away.",0
My boss and I ate there yesterday. I really like their chips and salsa. We had the lunch specials. Chimichangas. I think it cost us 20 bucks for our lunch. It was pleasant and we got our food pretty quickly. I'd go there again for lunch.,1
"Excellent service, great food. Nachitos came out and made me laugh, as the name implies that they are small. They are not. Great fajitas too.",1
"Is it Authentic? - yes.\n\nBut...I wanted to like this place and I can't. Maybe because I'm not a fan over-salted greasy sonoran food with the loud speakers from an over-amplified one man band 5 feet from my ears while I'm trying to hold a conversation. The indigestion was not a pleasant souvenir.\n\nIf I want very loud music, I'll go to a concert but it's not appropriate at a \""""family restaurant\"""".  Put it this way - my (almost) 4 year old was on the edge of tears because her ears were hurting from the crappy music.  \n\nNext time I'm here and want Mexican food, I think I'll just go to Teakwoods Tavern in the same parking lot and order Nacho's and a bucket of Coronas instead.",0
"I have been coming here for years and I keep coming back. Yes, it's an older building but it feels authentic. Hot sauce is one of the best in town. Order the cheese crisp, extra cheese and extra crispy. Yum!",1
"This is part of a local chain, this location is the missing-link in the chain.  This location is in an older part of Phoenix not a location for the tourist.  \nI can only compare this place to my high school cafeteria during \""""Mexican\"""" food day.  The place is as cozy as a cafeteria, the servers must have been trained by the \""""lunch ladies\"""", the noise from the children is only outdone by the screaming parents and the food is a step below Taco Bell.  If you are looking for Mexican food head back to high school.  In a city full of Mexican restaurants you can find a better place by throwing a dart at the map.",0
"I have been going here practically my whole life. It is my favorite mexican restaurant. It's not fancy, but it's not run down either - it's just right. The waiters are also always very nice.\n\nI'm a total salsa snob and their chunky salsa is the best salsa ever. The hot sauce is also highly ranked in my book. I've had their cheese crisp, enchiladas, chimis - basic stuff like that. \nTheir fried ice cream is really good too!\n\nAnd the best part about it is that the salsa is wonderful at their different locations too. I'm just partial to this location since it's been the one I go to the most.\nVery reasonable prices too.\n\nTry them out!",1
"Not great, but not terrible either.\n\nPros: My wife liked the salsa, but I say it's just okay. You get two different types, and the red salsa they give you just tastes like a mix of Hormel chili and ketchup.\n\n-Taco; Really liked the shell; it was like you get at a street vendor, seemingly just-cooked and folded. The chicken inside also tasted \""""homey,\"""" like chicken you boiled for hours to make a soup till it was tender. Very brothy and nice.\n\n-Speed; our food was out in a matter of minutes. Kinda scary, actually, as one reviewer put it. Is everything frozen and reheated? Didn't seem that way, as I said my taco was pretty good. But who knows?\n\nCons: -Lack of spice; nothing on either of our plates had any spice. That said, I feel this place is definitely Mexican food for dumb Americans who can't handle it. Not that I'm looking to burn my mouth on every bite, but a hint of something here and there wouldn't hurt.\n\nMost everything else about this place is unimpressive, but passable. The decor is what you'd expect, service is decent, prices okay I guess. I'm not sure why other reviewers think this place looks dumpy, seemed clean and presentable to me. I'd say \""""in a pinch, it'll do,\"""" but with so many other Mexican places around that's meaningless and Manuel's is just a face in the crowd.\n\nBottom-line: Go here if you want typical Mexican with a slightly better-than-average dining room atmosphere.",0
"Previously liked this place a lot, but the last few visits have really bombed. Most recently, a couple days ago. \n\nHere's the thing, this place is currently undergoing some major construction. There are no signs indicating the place is even open, let alone where to go since the front door is basically a disaster area of blasted asphalt and bare bones concrete blocks.\n\nThat said, these folks should be thanking the HEAVENS anyone is walking into their establishment.\n\nSo my recent visit went like this: Me, my Dad and my Aunt came in for lunch. Jesus was our server. Dad asked for the mini-chimi appetizer. I order a chicken burrito with fundido and verde sauce. No beans, just rice please.\n\nDad gets a full sized chimichanga, whilst my order is not only missing verde, but the rice. My order goes back once they realize the mistake...they bring it back, only now with rice still missing. Dad meanwhile realizes he's got the wrong item too.\n\nBrought the issue up with Jesus, who is clearly irritated and has the audacity to argue that my Dad ordered from the lunch menu. Thing is, I saw him point to the chimi on the appetizer section when he ordered. Wrong answer, Jesus.\n\nService was so rude, I'd be reluctant to return to this place ever again.\n\nWord to the wise: Get the attitude in check, Jesus. Don't blame the customer for your ordering errors... especially when people like us are willing to dine in your very dusty dining room as your establishment undergoes construction.",0
"I have been a patron of this local,  fairly traditional spot for nearly 40 years!  I actually once worked at the one on 32nd Street and Indian School for a week.\n\nThe salsa I can eat as a soup.  Nice and chunky, fresh, all around yummy.  The spicier salsa can be slightly dipped in periodically as necessary for an added hotttttness.  \n\nThe menu hasn't changed much over the years.  The food is fresh and if not too careful could border non-authentic.  Overall, this is a great place you can count on for a sweet Mexican food experience.\n\nMy granddaughter and I are now the matriarch's in the family to continue the tradition of being loyal to this landmark!",1
"If you want old fashioned good Mexican food, this is the place.  The food is fresh, standard style of sauces, beans, rice, salsas... bar, very good service, very friendly staff.  Wifi too.  It's a good place to go and get an enchilada or carne asada.  The staff deserves 5 stars.. it's clean, it's convenient, and it is fast.",1
"Had dinner here with a friend on 6/1/2013. What's not to like? It's close by, has a nice atmosphere, great service and reasonable prices. I had the mini steak tacos and edamame. Yes, I'll be back.",1
"I have been to other Manuel's in the past and a couple weeks ago I just wanted to have so good 'bad' Mexican food, so we went here. This was a huge disappointment. The BF and I got very 'easy' and Americanized dishes- I got a cheese crisp and rice and he got a bean and cheese burrito. I will say the cheese crisp was pretty disappointing. It had no flavor at all....none of that delicious cheesy goodness that is the essence of Americanized Mexican food.... I definitely will not be back here again.",0
"I grew up with Manuel's. We used to go every Sunday after church growing up and that was back when it was still on 32nd St. Since I got older, the price has gone way up and the quality of the food seemed to go way down. Salsa isn't spicy anymore. Used to be that the plate was super hot when it was brought out to us, not anymore. One of the last times my family and I went there for dinner they charged us a 16% gratuity! 16% is way too high for any gratuity but we were only 4 people!",0
"Eight of us went to Manuel's today for lunch, and I can say that the service was the WORST I have ever seen in any restaurant.  \n\nSix of us got our meals at the same time, while the other two (who ordered the daily special) got theirs  EIGHT MINUTES AFTER the rest of us.  \n\nWe didn't see the server again until he brought our bill.  We had asked him for separate tickets...and only got one.  We never got a single refill on the iced teas that four of us paid $2.50 each for...ten bucks would buy a LOT of tea bags.\n\nAn 84-year-old woman in our party asked for her water in a styrofoam cup with a straw, which the server said he would bring her but he never did.\n\nThe food was unimpressive...greasy and fried.  I would go to Taco Bell before I went back to Manuel's, which is overpriced.  I wouldn't have minded the mediocre food, but the service sucks like an Electrolux.",0
"This place is very overrated. Food will cost you 15-20 dollars per person, and you can get much better from traditional Mexican diners at half the price. Service was not good, and the food was not good. I had Fajitas, and Applebee's produces a better product. Will not go back again, and in an area dominated by a lot of quality Mexican cuisine, this is a place to skip",0
Service here varies on the person and day of the week.\nFood always looks like it was microwaved. So awful. \nOnly reason I gave it two stars was because of the drinks.,0
"This review is not of Manuel's food but instead for customer service.  I called around 2p on a Thursday to order enchiladas for pick up.  They have a variety on the menu - I called to enjoy their spinach enchilada and a seafood enchilada.  I asked if I could please pay the full price for the seafood enchilada plate however I would like one of the enchilada's substituted for the less costly spinach enchilada.  I was terribly disappointed by the girl on the phone.  She made no effort to ask the kitchen or even anyone else - she simply stated \""""no\"""".  I was very surprised as I have made and received this order many times in the past.  She simply stated the only way I could have one of each was to order them ala-carte - which actually cost less than what I was asking for.  I am unhappy that Manuel's employee did nothing to accommodate me and was rather curt and uninterested on the phone.  I love local business and have loved this place for many years - however I won't patronize or encourage my friends and family to eat here if this is the level of service we can expect.  \nSadly dissatisfied.",0
Food is always good never had bad food. Service is good for the most part its very seldom that it is not good. But everyone has a off day. Wish the prices were not so high.,1
I wasn't sure what to expect but nicely surprised!!! Awesome margaritas and the three enchilada dinner was amazing!   And so reasonably priced!  New favorite Mexican!!!,1
"This is my favorite car wash.  Very friendly folks and no hassels with getting the sleigh as clean as I need it.  At 50% off, no one can touch them.   HOHOHO\n\nSanta Claushimself.",1
"I have been going here for years.  I have always paid half price, but always get a great job.  Yes, once in awhile you need to advice them of a streaked window or missed spot, but they always fix it and have great customer service.  I will keep going there for sure.\n\nClaus Himself",1
"I went to Lindstrom to have a long scuff mark buffed-out of my passenger side panel (about 15 inches each on both doors).  It  wasn't very deep, and mostly damaged the clear coat.  When the service writer came up, he quoted me for $55 for car wash, buffing and hand wax.  When I hesitated, he cameback with a rate of $50 and told me the scuff will be easily removed.  After 25 minutes of work, the scuff was better, but not removed.  The detailer said, \""""Yeah, that's in the clear coat.  You'll have to take it to a body shop to get wet-sanded.\""""  Disappointed, but content, I went to Showcase Honda to get an oil change and asked them, \""""Do you think you guys can do anything with this scuff mark?\""""  They said that they probably could, and 20 minutes later, POOF!  The scuff mark was completely removed!  The detailer at Showcase Honda asked, \""""How hard did they try at Lindstrom because I buffed-it right out.\""""  Irritated that Showcase did a better job (for free!) I went back to complain to Lindstrom.  They apologized and told me that their detailer was good, but sometimes gets a 'big head' and doesn't always follow through.  I was later given a free 'works' car wash in compensation, but chances of me not using it and giving it to a friend are high.  Another thing to note, I had a lot of bugs on my front hood and bumper from a 1,800 mile road trip and many were still there after the wash and hand wax!  Should have skipped Lindstrom and just started at Showcase Honda!  If there is a positive, I'd say that my interior is very clean!",0
"After more than 12 years I am very disappointed with how things are going now.\n\nLindstrom said been washing my Tahoe for more than 10 years. During that time I have recommended them and they have always done a good job. Over the last year  I had noticed quality seems to have slipped considerably but not enough to make me go somewhere else. I watched all the Lindstrom kids grow up why would I go somewhere else. Today that changed for me.\n\nToday they offered a hand wash and wax at a special cost and I decided to do it as my truck had recently been in the boonies and it was filthy. When I picked it up it had black marks on the driver's door that had been there when I left it. I asked the supervisor if they could do something about that and he was very courteous and said yes he thought they could and that they would \""""not charge me\"""" for it. Charge me for it? They hadn't finished the job!\n\nThey worked on the driver's door and it was much better so I took the truck and left. When I parked again I decided I should've walked around the whole truck.  I opened the back window and dust cascaded down the back door. They had not raised the back window and cleaned under it.  This was not the first time they have cleaned the Tahoe after an off-road trip and they have never missed the back window before. Remember this was a $60.00  hand wash and wax.\n\nI then looked at the truck more closely and found several places that I could literally rub the dirt spots off the finish with a dampened handkerchief. I am not sure they actually waxed it, and it certainly was not washed very well.\n\nAs I stood inside waiting for them to redo the job a woman asked me if I \""""..was seriously going to have them wax my truck\"""". I said that's what they were correcting now and she said she would never allow Lindstrom to wax anything of hers again after what they had done to her refinish.  A man who had just walked in overheard her and said \""""boy that the truth, me either.\""""\n\nUnless I find someplace I like a lot better I would still go back to Lindstrom for the regular car washes they do a good job with the general cleaning but I can't think of a circumstance that would cause me to let them do anything else on my truck ever again.",0
"I love helping out local, family owned places as opposed to the huge chains but I might have to skip out in this one. Even with the 5 dollar off  coupons that come in the Arcadia coupon books, the price is still too high for the work they provide.\n\nMy car needed a good wash after a freakish haboob/bi-polar weather attacked my baby leaving it looking like it had brown chicken pox. The inside wasn't majorly dirty, just some dog hair in the back from my puppy. I waited over a good half an hour for my car but since I had no idea about the wait time nor was I warned beforehand, I was definitely late for work. Yeah, there were a bunch of people which gave me the hope that it was worth it, but there's a same huge crowd at other washes that get the job done faster.\n\nYou know when you go through a drive through/self wash, how it always fails to get under the spoiler and the front of the bumper so you end up facepalming and have no choice but to use the good work shirt you're wearing to try to wipe it off . You would think with a hand wash it would be taken care of, but it was like it wasn't even touched or at least worked on enough.\n\nThey gave me the keys and there were still spots under the spoiler and specks of dirt still holding onto dear life all around the front. Side mirrors were still spotty and they neglected to simply wipe the inside dash where I had a a few dried up soda stains until I pointed it out and asked them to do so. Vacuum wise though, they did a pretty good job, but nothing I can't find anywhere else. \n\nSave yourself the money and buy the Danny's Car Wash Groupon - 3 for $25 instead of spending 1 wash for $16 here only to still be left with an unfinished wash.",0
Just one word of advice. \nMake sure your trunk is EMPTY and contains ZERO valuables before you drive your car into Lindstrom's. \nLocking it won't be enough.\nI'm just sayin.,0
"This place is a local gem.  They do such a great job and pay amazing attention to detail.  My car looked better than new after spending a few hours getting detailed at Lindstrom's.  If you need your car detailed, this is the place to go.  Good prices and high quality work. \n\nThe employees are friendly.  As this is a hand car wash, you will need to be prepared to spend a little time here - but it's totally worth the wait!",1
"When the Lindstrom's owned it... it was all about attention to detail. This is my third and last attempt to use this car wash. I'm going to a wedding... need my car nice, so, I think, let's step up from the $5 place to a really good wash... WRONG...The arm-rests, dirty, seats dirty, dash dusty.... Not even an attempt to clean the inside. So, next time you want a GREAT WASH... look elsewhere, or do the inside yourself and save eight bucks! In one word, here's my review... NEXT!",0
"Free wi-fi, tv and reading materials while you wait, which is really nice to offer. Price is competitive for the type of wash, however they seem to take great care when doing windows and interior once truck comes out of conveyor.  The fifth star is earned by the shoeshine that is also offered while you wait. I'm a sucker for old school service like that and love this place for it. They also have a check-in discount which is also kinda awesome.",1
It has gone downhill. Hour wait for less than mediocre job. I have been so many times and it keeps getting worse.,0
"First time here and they locked the keys in the car.  Instead of calling a locksmith they spent 30 minutes trying to open the door. I finally tell them to not touch the car and to call someone. They asked me to call triple a, which I don't have and I was irritated cause this was their fault so they should call. Two hours later, I got in my car and left, never to return.",0
"I used to love this place...until they screwed up my brand new wheel. Ahmed, the owner, promised to replace it but then started avoiding my calls. I asked him why and the outraged little man started screaming at me. Needless to say, I'm taking him to court. If you have a nice car or nice wheels, I would not trust this place at all.",0
"I think if it costs 12.95 to wash my car, at least they could do is make sure my windows are clean. My floors still looked like it wasn't vacuumed either. Lastly, there was trash still in my cupholders.",0
"Loehmann's is where I generally like to shop.  I love the prices.  I love most of the clothes.  They have cute bags, hats, perfume... all kinds of stuff.  Unlike Last Chance, you won't find competitive boutique owners fighting over used goods just to take a seamrippper to the tag and add their own.  You won't have to deal with the smell of urine in the dressing room like Buffalo...  There are only a few privet dressing rooms but there is a huge changing area for those not-so-modest gals.  It's always a good experience.  And they give you the hangers to take home... It's the little things really.",1
"This Loehmann's rules!\n\n* They always have a well stocked, constantly changing inventory.\n* Outside of clothes they sell awesome accessories, handbags, hair products, perfumes, swim suits ect..\n* The store is well organized and clean\n* Everytime I come in a lady walks over and hands me a coupon for saving even more\n* The return policy is very flexible\n* If you get on the email list they send you smoking good deals\n* Store is always empty",1
"I'm never shopping here, I don't wanna shop somewhere where associates think if u can afford it in just goona purchase the bag online then looked at if I could afford it",0
"Gucci store at the Scottsdale Fashion Square. I just wanted to inform those out there that last week on 6/24/13 I walked into the Gucci store a gentleman was standing by the door about 10:30 am to 11:00 am and I didn't get not one Hello, smile or acknowledgement what so ever. Gucci needs to go back to basics \""""Customer Service\"""" goes a long way",0
"Please Please Please Be More Customer Friendly.\n\nUnfortunately, this store cannot compare with those in nearby Las Vegas in service or variety. The sale associates (except for a nice, pretty brunette female) do not acknowledge you and they give off a vibe that you are bothering them. Rarely do they have my size shoe (Gucci men's 9) and they have about 1/3 of the typical Gucci inventory. If you ask about something they don't have, the associate doesn't offer alternatives or offers to have it shipped in for inspection. (LV does that without batting an eye). Security guards are stoic. They stare at you (I get it, it's their job) and if you say hello, they ignore you...they just stare. Makes me feel uncomfortable because I really want to be able to shop there. It is a shame because I would rather shop there vs lugging packages back from California or Vegas.",0
"Okay, so as a company, I have never really minded Gucci. I have never purchased anything from there for myself, but I have for gifts. The thing is, I just never thought their stuff was made very well. I find other designers' products to be made better. So recently, I purchased my boyfriend a belt for him to wear to work. I had picked one out but was still pretty skeptical on it because I was not sure it was made well enough for him to wear it to work. I had explained this to the sales associate and he assured me that this specific belt would be able to handle it. The belt had their signature symbol on the front and I have asked him if it would get scratched - because that was what I was most afraid of. The sales associate then again assured me that it would be okay and I could bring it back if I had any issues with it or if he did not like it. \nSo, I bring the belt home and give it to him and within his first shift wearing it, it got scratched. I was extremely upset but figure I would bring it to the store the next day. So I bring it to the store and have a different sales associate. This one begins to tell me there is nothing they can do at all, no exchange, no return, they couldn't even try and buffer it out for me. I then asked to speak to the manager and she began to very rudely tell me the same thing. I do not think I was so upset about the belt as much as the customer service. Both the sales associate and manager the day I brought it back were incredibly rude, I do not think I have ever experienced a more ruder staff. I was in shock and could not believe that a company like Gucci tolerated their staff behaving like that. All I can say is that they definitely lost me as a customer.",0
"If I could give them zero stars I would. Worst customer service experience of my life. They completely defrauded me. I got the wrong sized belt so I wanted to exchange it with one that was slightly bigger. Keep in mind that the item had been purchased the day before and had never been worn. The lady went to the back for like ten minutes - and when she came out she said she couldn't exchange my item because someone had put a hole in my belt to make it even smaller (which doesn't make sense because the belt was too small to begin with). Clearly, she went in the back and put a hole in it herself. Maybe this is how the corporate Gucci office tries to eliminate exchanges and returns.",0
"I typically like to keep the money in our state and if I'm making a big purchase, I will do it in Arizona. However, when it comes to this Gucci, I will most likely only make purchases elsewhere. I've had several disappointing experiences here. \n\nCustomer service is big for me and when walking into a high-end store such as Gucci, I look for quality customer service. Sadly, I get the opposite here. I purchased a purse and a month into having it, the strap broke. The purse was only a month old. I brought in my new purse with a broken strap into this Gucci and asked them if they could replace it since it was a brand new purse. They immediately said no and said that they would need to send it back to the factory to be fixed. I understand this requirement if the purse has been used and owned for awhile, but this was practically a brand new purse. However, I followed the rules and let them send it into the factory. Six weeks later, I finally got it back. I thought it would be as good as new and not give me any other problems. I took my purse on a work trip to San Francisco a couple months later and in the middle of my trip, the same exact strap broke a second time. This time it left me without a purse on my work trip. Since I was in San Francisco, I immediately went over to the Union Square location and explained the situation. They were horrified that Gucci didn't replace it the first time and without any questions, they exchanged my broken bag for a brand new one and sent me on my way. Now that's customer service and I'm sad that it took the Gucci in San Francisco (and not Scottsdale) to give it to me. I was very disappointed with how Gucci in Scottsdale treated me. \n\nDuring a second experience, I had Gucci sunglasses with scratched lenses. I love my sunglasses and wanted to fix or replace the lenses. I figured that Gucci was my best bet so I took my sunglasses into this location because it was my only Gucci store option. I explained the situation and asked them if they could send my sunglasses to be fixed. Without a second glance, they said no and that there was nothing that could be done and sent me on my way. A couple months later, I discovered another sunglass store in Fashion Square and decided to ask them about fixing my lenses. To my surprise, they did it for a reasonable cost and my sunglasses were like new. Sadly, Gucci was not the store who helped me and I had to resort to another business. \n\nI like Gucci products and I typically like Gucci service, but unfortunately this particular Gucci location lacks the customer service and I will therefore shop at other locations and not this one.",0
